anime_id,name,genre,type,episodes,rating,members,episode_bins
4544,wanghusimcheong,fantasy,movie,1.0,7.9,302,1
2708,wankorobee,"comedy, fantasy, kids",tv,26.0,5.71,95,25-50
12139,wanpakutanteidan,"action, mystery",tv,35.0,6.56,158,25-50
6868,wansakun,comedy,tv,26.0,6.13,171,25-50
21161,wansakunova,"comedy, kids",ova,1.0,6.57,62,1
33916,wanwanwancoin,comedy,ona,15.0,4.56,37,13-24
29747,warainoshowgakkou,"comedy, kids",tv,20.0,6.0,38,13-24
30083,warenaitamago,"comedy, kids, music",music,1.0,4.44,74,1
22219,warerasalarymantou,"comedy, slice of life",tv,26.0,8.67,57,25-50
33791,waruinowotaosesalarymanman,"comedy, parody",ona,1.0,5.04,74,1
22503,washimo,"comedy, kids, school, sci-fi, slice of life",tv,10.0,5.92,209,2-12
29099,washimo2ndseason,"comedy, kids, school, sci-fi, slice of life",tv,24.0,5.45,86,13-24
30875,washimo3rdseason,"comedy, kids, school, sci-fi, slice of life",tv,44.0,5.5,69,25-50
33099,washimo4thseason,"comedy, kids, school, sci-fi, slice of life",tv,,5.6,64,
29867,wasureraretaningyou,kids,movie,1.0,4.44,94,1
30974,wasurerumonka,"drama, kids",ova,1.0,6.0,42,1
29363,watashinoashinagaojisanspecials,"comedy, romance, school, shoujo, slice of life",special,2.0,6.48,112,2-12
30085,watashinokamifuusen,"kids, music",music,1.0,4.11,76,1
30207,watashiwatofudesu,"kids, music",music,1.0,4.46,55,1
22279,watashitachinokurashitodoboku,"historical, kids, samurai",ova,3.0,6.0,71,2-12
33776,watashitachilucklogicbu2,"comedy, school",ona,,5.85,323,
22711,wazaguuvsdangerousjiisanjahoufukuzettouanimequiz,"comedy, kids",ova,1.0,6.17,56,1
9952,weiqishaonian,"game, historical",tv,26.0,6.4,196,25-50
19839,weiqishaonian2,"game, historical",tv,26.0,8.22,86,25-50
12005,whatsmichael,comedy,ova,1.0,5.71,173,1
12039,whatsmichaeltv,comedy,tv,45.0,7.13,208,25-50
12037,whatsmichael2,comedy,ova,1.0,6.14,101,1
25173,whereismama,kids,movie,1.0,5.57,130,1
31925,whitetree,"music, romance",music,1.0,5.18,104,1
33429,wingclebearhamkkehaneunlomentighwaiteudei,magic,ona,1.0,3.68,49,1
15977,winner,"kids, music, school, sports",music,1.0,4.76,117,1
31696,witchvillagestory,slice of life,tv,24.0,4.71,42,13-24
31697,witchvillagestoryspecials,slice of life,special,2.0,4.29,34,2-12
33357,wojiaobaixiaofei,"action, comedy, horror",ona,39.0,7.2,163,25-50
29986,women,dementia,movie,1.0,3.89,56,1
33866,wonder,"music, space",music,1.0,3.85,60,1
4088,wonder3,"action, adventure, comedy, sci-fi",tv,52.0,6.73,260,51-100
30767,wonder3pilot,"action, adventure, comedy, sci-fi",special,1.0,6.36,63,1
12809,wonderbebilkun,"comedy, fantasy",tv,30.0,6.78,72,25-50
12807,wonderkunnohatsuyumeuchuuryokou,adventure,special,1.0,5.36,90,1
7419,wrestlergundanseisenshirobinjr,"action, adventure, comedy, fantasy, kids, parody, sci-fi, super power",tv,50.0,6.32,145,25-50
33758,wugengji,"action, fantasy, historical, martial arts, supernatural",ona,,7.18,121,
31701,wulanqiqige,"historical, kids",tv,26.0,6.25,54,25-50
12091,xbomber,"action, adventure, kids, mecha, sci-fi, space",tv,25.0,5.94,199,25-50
29133,xbomberpilot,"action, mecha, sci-fi, space",special,1.0,4.28,77,1
22757,xmaiden,"comedy, school, slice of life",ona,8.0,4.58,372,2-12
24839,xmaidenizakayatamaki,comedy,ona,7.0,4.21,100,2-12
5303,xabunglegraffiti,mecha,movie,1.0,5.33,248,1
12799,xevious,"action, adventure, sci-fi, space",movie,1.0,5.73,184,1
31150,xiyangyangyuhuitailang,"adventure, comedy, kids",tv,,5.87,72,
9973,xiyangyangyuhuitailangzhihuhushengwei,"adventure, comedy, kids",movie,1.0,5.26,143,1
18491,xiyangyangyuhuitailangzhikaixinchuanglongnian,"adventure, comedy, kids",movie,1.0,5.26,103,1
6156,xiyangyangyuhuitailangzhiniuqichongtian,"adventure, comedy, kids",movie,1.0,5.16,152,1
18489,xiyangyangyuhuitailangzhituniandingguagua,"adventure, comedy, kids",movie,1.0,5.74,103,1
32230,xiyouji,"adventure, fantasy",tv,52.0,8.07,89,51-100
9822,xiangqimaster,game,tv,26.0,6.33,252,25-50
32751,xiaomenshen,"comedy, fantasy",movie,1.0,7.3,134,1
31700,xiaotaiji,"action, kids, martial arts",tv,14.0,5.86,45,13-24
32933,xiaoyeyou,"comedy, fantasy, kids",ona,1.0,4.0,50,1
30140,xingmaolixianjizhishufapian,"adventure, kids",tv,26.0,6.33,45,25-50
32807,xiongchumo,"comedy, kids",tv,104.0,5.67,39,100+
32820,xiongchumozhichunriduiduipeng,"adventure, comedy, kids",tv,52.0,6.33,35,51-100
32819,xiongchumozhiconglinzhongdongyuan,"comedy, kids",tv,104.0,5.67,35,100+
32821,xiongchumozhidongrilefantian,"comedy, kids",tv,52.0,5.67,35,51-100
32808,xiongchumozhiduobaoqibing,"adventure, comedy",movie,1.0,4.0,40,1
32818,xiongchumozhihuanqiudamaoxian,"comedy, kids",tv,104.0,6.33,36,100+
32809,xiongchumozhixuelingxiongfeng,"adventure, comedy",movie,1.0,5.67,50,1
24603,xiongmaomonogataritaotao,"comedy, fantasy, kids",movie,1.0,5.89,94,1
32269,xiyueqitong,"action, adventure, fantasy",movie,1.0,4.78,45,1
32270,xiyueqitong2006,"action, adventure, fantasy",movie,1.0,5.38,43,1
31348,xuehaizi,"fantasy, kids",movie,1.0,6.6,51,1
33744,yahabe,"game, shounen, supernatural",ova,1.0,5.0,34,1
12795,yajikitagakuendouchuuki,"adventure, martial arts, school, shoujo",ova,2.0,5.91,255,2-12
15815,yakeatonookashinoki,"drama, kids",special,1.0,6.92,88,1
29837,yakushijiryoukonokaikijikenbohamachouvoicefiction,"mystery, police, supernatural",special,1.0,5.97,190,1
26313,yakusokuafricamizutomidori,"drama, kids",ova,1.0,9.25,53,1
31177,yakyuubuaruaru,sports,tv,3.0,4.0,149,2-12
10554,yakyuukyounouta,"action, drama, sports",tv,25.0,7.15,292,25-50
10563,yakyuukyounoutakitanoookamiminaminotora,"action, drama, sports",movie,1.0,6.35,112,1
20205,yamanikagayakuguidekenheijigou,"drama, slice of life",special,1.0,6.2,67,1
30165,yamaguchisanchinotsutomukun,"kids, music, romance",music,1.0,4.15,97,1
30985,yamakoshimuranomaritosanbikinokoinu,"drama, kids",ova,1.0,6.0,56,1
28557,yametewriterasobidoubutsumuranoshouboutaishutsudou,"drama, kids",ova,1.0,8.67,40,1
23765,yamiyonojidaigeki,"historical, horror",special,2.0,4.27,89,2-12
23767,yamiyonojidaigekiova,"historical, horror",ova,2.0,4.33,74,2-12
17471,yanasetakashimärchengekijou,kids,ova,30.0,7.0,68,25-50
12793,yanboninbotonbo,fantasy,tv,39.0,5.82,74,25-50
30116,yancharumoncha,kids,tv,80.0,7.33,38,51-100
32642,yanesenondo,music,ona,1.0,4.07,59,1
12791,yankeereppuutai,"adventure, drama, shounen",ova,6.0,5.88,110,2-12
32916,yanyanmachikospecials,"comedy, music, slice of life",special,,3.75,36,
10705,yasainoyouseinysalad,kids,tv,26.0,6.36,163,25-50
10706,yasainoyouseinysalad2ndseries,kids,tv,26.0,6.38,109,25-50
18817,yasainoyouseiquizgekijou,"comedy, kids",movie,1.0,6.0,87,1
33933,yasamurayasashinoyasashiisekai,comedy,tv,17.0,4.44,369,13-24
30969,yasashiiookami,kids,ova,1.0,4.0,36,1
33908,yasoukyoku,music,music,1.0,5.14,82,1
25749,yattermanspecials,"adventure, comedy, parody",special,2.0,6.48,208,2-12
29739,yattermanxtoshiba,comedy,special,1.0,4.32,144,1
5468,yattokametanteidan,"kids, mystery, slice of life",tv,14.0,6.5,141,13-24
21277,yawarakaatom,"comedy, parody",ona,7.0,4.5,69,2-12
21275,yawarakasensha,comedy,ona,53.0,4.0,85,51-100
7646,yawarakame,"comedy, kids",ona,26.0,5.08,276,25-50
29970,yell,music,music,1.0,5.46,55,1
28201,yeonghongibyeonglazenca,"action, adventure, mecha, sci-fi",tv,13.0,5.45,93,13-24
25589,yeongsimi,"comedy, kids, school, slice of life",tv,13.0,6.5,53,13-24
33764,yingxiongbienao,"action, fantasy",ona,13.0,7.25,61,13-24
20227,yocchannobiidama,"drama, historical",special,1.0,7.5,61,1
33777,yodominosakagi,drama,special,1.0,5.82,69,1
25815,yokohamabakkuretai,"action, comedy, romance, shounen",ova,4.0,7.5,83,2-12
10113,yokohamameibutsuotokokatayamagumi,"action, school, shounen",ova,2.0,6.53,150,2-12
27467,yoligongjuloopy,"kids, magic",tv,6.0,5.47,62,2-12
33762,yongzhedamaoxian,"adventure, fantasy",ona,26.0,8.0,78,25-50
33763,yongzhedamaoxian2ndseason,"adventure, fantasy",ona,26.0,7.0,47,25-50
32920,yongshi,"historical, martial arts",movie,1.0,6.67,46,1
31317,yonimokimyounamangatarou,comedy,ova,8.0,5.33,45,2-12
26113,yooidon,"drama, kids",ova,1.0,7.5,42,1
12781,yoshimotomuchikkomonogatari,comedy,tv,47.0,5.62,88,25-50
31170,youkaininpouchoujiraiyaspecial,"action, comedy",special,1.0,4.78,60,1
23351,youkaidennekomekozou,"adventure, horror, psychological, seinen, supernatural",tv,25.0,8.0,153,25-50
7625,youseidick,"fantasy, kids",tv,26.0,5.78,184,25-50
21129,youtainuhaizaishanghai,"historical, kids, shoujo",movie,1.0,7.0,94,1
12771,youyounonekotsumami,"comedy, slice of life",tv,130.0,6.09,102,100+
24981,yowamushichinsengumi,"comedy, kids",movie,1.0,5.75,74,1
30119,yowamushimonsters,kids,tv,,6.33,85,
30169,yubikiri,music,music,1.0,4.54,75,1
15657,yukeshoueikun,comedy,ona,6.0,3.67,86,2-12
28055,yukinoyonoyume,drama,movie,1.0,4.79,125,1
30957,yukidaruma,"fantasy, historical",movie,1.0,6.6,51,1
31872,yukidarumakazoku,"kids, music",music,1.0,5.25,40,1
23345,yukiguninooujisama,slice of life,movie,1.0,7.0,62,1
15141,yukiwatari,fantasy,movie,1.0,6.13,130,1
33828,yumekakerukougenkiyosatonochichipaulrusch,historical,movie,1.0,8.0,35,1
3500,yumemiruanimeonchan,comedy,tv,26.0,7.0,116,25-50
24575,yumenojidousha,cars,movie,1.0,5.6,66,1
26097,yumenotsuzuki,"drama, kids",ova,1.0,8.67,53,1
30213,yumeutsutsu,dementia,movie,1.0,4.4,65,1
5841,yumewokanaeruzou,comedy,tv,12.0,5.92,160,2-12
26307,yumesoratakaku,"drama, kids",ova,1.0,7.0,43,1
12769,yumemakurabakutwilightgekijou,"horror, psychological",ova,4.0,5.14,307,2-12
29812,yumemidouji,drama,movie,1.0,5.27,79,1
33846,yurugaro,"comedy, fantasy",special,,4.74,153,
29751,yurumitoshimeru,"comedy, sci-fi",ona,1.0,5.25,55,1
32850,yuunomahou,music,music,1.0,4.48,66,1
30998,yuujounokickoff,"drama, kids, sports",ova,1.0,6.0,35,1
30763,yuukinoomamori,"drama, kids",ova,1.0,6.42,101,1
12767,yuuseikamen,sci-fi,tv,39.0,6.44,103,25-50
6448,yuuseishounenpapii,"action, sci-fi, space, super power",tv,52.0,6.49,242,51-100
18983,yuutokungaiku,"kids, sports",tv,26.0,3.83,93,25-50
22197,yuutokungaikumovie,"kids, sports",movie,1.0,6.5,60,1
12765,yuuyakebanchou,action,tv,26.0,6.36,109,25-50
6272,zakuroyashiki,historical,ova,1.0,6.21,531,1
31838,zetianji,"action, adventure, fantasy",ona,13.0,6.8,180,13-24
33048,zegapainadp,"action, mecha, romance, sci-fi",movie,1.0,6.35,1859,1
30211,zenchuumaite,dementia,movie,1.0,4.27,73,1
5821,zenmaizamurai,"comedy, kids",tv,30.0,6.44,152,25-50
4790,zenokagirinakiaini,"drama, historical",movie,1.0,6.76,207,1
33571,zenryokuyobikou55seminar,"comedy, parody, school",ona,9.0,5.0,46,2-12
33570,zenryokuyobikou55seminarprologue,"comedy, parody, school",ona,1.0,4.73,62,1
9520,zerotester,"action, adventure, mecha, sci-fi",tv,38.0,6.43,181,25-50
9522,zerotesterchikyuuwomamore,"action, adventure, mecha, sci-fi",tv,28.0,5.23,137,25-50
5234,zettaiyarerugreeceshinwa,"comedy, ecchi",tv,13.0,6.22,284,13-24
23313,zettaizetsumeidangerousjiisan,"comedy, kids",tv,33.0,5.82,76,25-50
10987,zettaizetsumeidangerousjiisan2004,"comedy, kids",tv,51.0,6.55,135,51-100
22709,zettaizetsumeidangerousjiisan2005,"comedy, kids",tv,19.0,7.0,66,13-24
23315,zettaizetsumeidangerousjiisanspecialban,"comedy, kids",special,1.0,6.8,57,1
31698,zhanlongsiqu,"cars, kids",tv,64.0,4.8,67,51-100
33339,zhongguojingqixiansheng,"comedy, supernatural, thriller",ona,63.0,6.96,386,51-100
11093,ziggysoreyukerrband,"adventure, music, mystery",movie,1.0,6.45,123,1
31427,zinba,"action, adventure, comedy, demons, magic, super power",tv,52.0,7.17,172,51-100
32733,zipxpeepinglifetvcooljapansaizensen,"comedy, slice of life",ona,5.0,5.38,60,2-12
19717,zokunaniwayuukyouden,"action, comedy",ova,1.0,5.1,78,1
12759,zokuzokumuranoobaketachi,fantasy,ova,12.0,6.33,76,2-12
32557,zombieclayanimationimstuck,"comedy, horror",ona,4.0,4.33,72,2-12
30089,zombieclayanimationlifeofthedead,"comedy, horror",ova,4.0,4.95,125,2-12
30090,zombieehon,comedy,ona,1.0,3.54,86,1
13167,zoobles,kids,tv,26.0,5.57,109,25-50
11097,zounoinaidoubutsuen,drama,movie,1.0,6.07,85,1
11095,zouresshagayattekita,adventure,movie,1.0,6.06,78,1
7808,zukkokeknightdondelamancha,"adventure, comedy, historical, romance",tv,23.0,6.47,172,13-24
28543,zukkokesanninguminohiasobiboushidaisakusen,"drama, kids",ova,1.0,5.83,50,1
18967,zukkokesanningumizukkokejikuubouken,"comedy, historical, sci-fi",ova,1.0,6.13,76,1
13455,zumomotonupepe,comedy,tv,32.0,7.0,120,25-50
11879,onichichireborn,hentai,ova,2.0,7.89,14342,2-12
29575,mankitsuhappening,hentai,ova,4.0,7.83,8510,2-12
15843,koiitokinenbitheanimation,hentai,ova,2.0,7.75,6940,2-12
21097,onichichirebuild,hentai,ova,3.0,7.75,9825,2-12
2238,fuyunosemi,"drama, historical, romance, samurai, yaoi",ova,3.0,7.74,12270,2-12
10779,erogehmogamemokaihatsuzanmai,hentai,ova,6.0,7.68,20316,2-12
10380,onichichirebirth,hentai,ova,1.0,7.65,14925,1
25345,rance01hikariwomotometetheanimation,"fantasy, hentai, magic",ova,4.0,7.61,6158,2-12
22069,swingoutsisters2014,hentai,ova,1.0,7.61,5099,1
8634,koisuruboukun,"comedy, romance, yaoi",ova,2.0,7.59,31195,2-12
12375,makichantonau,hentai,ova,4.0,7.57,9650,2-12
3559,stringendoangeltachinoprivatelesson,hentai,ova,12.0,7.55,7713,2-12
32587,shoujoramune,hentai,ova,2.0,7.54,2811,2-12
21829,fellapuremitarashisanchinojijoutheanimation,hentai,ova,1.0,7.52,6648,1
15537,tsugounoyoisexfriend,hentai,ova,4.0,7.51,6866,2-12
11827,kuroinukedakakiseijowahakudakunisomaru,"action, fantasy, hentai",ova,4.0,7.49,10450,2-12
24641,bakuaneotoutoshibocchauzotheanimation,hentai,ova,1.0,7.47,7672,1
6893,onichichi,hentai,ova,2.0,7.47,23605,2-12
2798,hatsuinutheanimation,hentai,ova,2.0,7.46,14076,2-12
10048,fuyunosemitokubetsuhenshuuhan,"action, drama, historical, military, samurai, yaoi",ova,1.0,7.44,2322,1
7411,kanojoxkanojoxkanojosanshimaitonodokidokikyoudouseikatsu,"harem, hentai",ova,3.0,7.44,14138,2-12
32355,toshidensetsuseries,hentai,ova,,7.44,4447,
5959,mizugikanojotheanimation,hentai,ova,4.0,7.42,8649,2-12
22429,itadakiseieki,"hentai, supernatural",ova,1.0,7.4,7685,1
7748,sonohanabiranikuchizukewoanatatokoibitotsunagi,"hentai, school, yuri",ova,1.0,7.4,24288,1
719,ainokusabi,"drama, romance, sci-fi, yaoi",ova,2.0,7.37,20964,2-12
9322,hhhtripleecchi,hentai,ova,4.0,7.37,11206,2-12
5774,seitokaichounichuukoku,"comedy, drama, romance, school, yaoi",ova,2.0,7.36,23730,2-12
4502,stringendoaccelerandoultimatumsera,hentai,ova,3.0,7.36,7634,2-12
20377,doreiusagitoanthonytheanimation,hentai,ova,1.0,7.34,3836,1
20801,koakumakanojotheanimation,"hentai, school, supernatural",ova,2.0,7.34,6680,2-12
33322,jkbitchnishiboraretai,hentai,ova,,7.33,2600,
31886,dropout,hentai,ova,,7.32,3515,
18655,koikishipurelykisstheanimation,hentai,ova,2.0,7.32,5320,2-12
8110,fukubikitrianglemiharuafter,hentai,ova,2.0,7.31,8450,2-12
14991,haremtimetheanimation,"harem, hentai",ova,2.0,7.31,7256,2-12
13221,kyonyuufantasy,"demons, fantasy, harem, hentai, supernatural",ova,2.0,7.31,8854,2-12
3918,resortboin,hentai,ova,3.0,7.31,9654,2-12
5097,hatsuinu2theanimationstrangekindofwomanagain,hentai,ova,2.0,7.29,8112,2-12
3102,kateikyoushinooneesantheanimationhnohensachiagechaimasu,hentai,ova,2.0,7.29,7218,2-12
3220,kanashiminobelladonna,"drama, hentai",movie,1.0,7.28,6599,1
31789,onichichivacation,hentai,ova,,7.28,3259,
16474,soushisouainotetheanimation,hentai,ova,2.0,7.28,3189,2-12
15097,tropicalkiss,hentai,ova,3.0,7.28,8884,2-12
28779,futabu,"hentai, school, yuri",ova,2.0,7.28,4447,2-12
29083,lovelyxcationtheanimation,hentai,ova,2.0,7.27,3348,2-12
12143,swingoutsisters,hentai,ova,1.0,7.26,5950,1
30614,aneyomequartet,hentai,ova,2.0,7.25,3921,2-12
30243,gakuendejikanyotomare,hentai,ova,4.0,7.25,5163,2-12
3210,ikokuirokoiromantan,"comedy, romance, yaoi",ova,2.0,7.25,24223,2-12
18691,joshikouseinokoshitsuki,hentai,ova,6.0,7.25,4748,2-12
8291,ojousamawahgaosukitheanimation,hentai,ova,2.0,7.25,5036,2-12
30891,onichichirefresh,hentai,ova,,7.25,4433,
30702,victorianmaidmarianohoushi,hentai,ova,1.0,7.25,2453,1
32667,bakanaimoutoworikounisurunowaorenoxxdakenakennitsuite,hentai,ova,4.0,7.24,3965,2-12
10419,menkui,hentai,ova,2.0,7.24,4954,2-12
10683,tentacleandwitches,"hentai, magic, supernatural",ova,4.0,7.24,6420,2-12
3939,kafunshoujochuuihoutheanimation,hentai,ova,4.0,7.23,6991,2-12
2372,enbo,"drama, hentai",ova,6.0,7.22,8614,2-12
29261,genkakucoolnasenseigaaheboteochi,hentai,ova,2.0,7.22,2962,2-12
28157,seibrunehildegakuenshoujokishidantojunpakunopantytheanimation,hentai,ova,1.0,7.22,2935,1
2135,soranoiromizunoiro,hentai,ova,2.0,7.22,9633,2-12
7053,fault,hentai,ova,3.0,7.21,11055,2-12
19051,imoutoparadise2,hentai,ova,2.0,7.21,5600,2-12
25667,boymeetsharemtheanimation,"harem, hentai",ova,1.0,7.2,4566,1
21521,futabu,"hentai, school, yuri",ova,2.0,7.2,7234,2-12
32423,prettyxcationtheanimation,hentai,ova,2.0,7.2,2636,2-12
13057,peacehame,hentai,ova,6.0,7.18,4430,2-12
2867,anejirutheanimationshirakawasanshimainiomakase,hentai,ova,2.0,7.17,7709,2-12
14127,papalovepapatoichaeroshitaimusumetachitohitotsuyanenoshitade,hentai,ova,2.0,7.16,5018,2-12
16472,seiyarimangakuenenkounikkitheanimation,hentai,ova,1.0,7.16,4210,1
9311,kateikyoushinooneesan2theanimationhnohensachiagechaimasu,hentai,ova,2.0,7.15,5091,2-12
29808,namaikikissuisoueyoukosotheanimation,hentai,ova,1.0,7.15,3475,1
15291,hyakujitsunobarajinginakinikukyuuhen,"parody, yaoi",special,2.0,7.14,3597,2-12
32872,energykyouka,hentai,ova,,7.13,2891,
18525,rinxsenransemcrossmix,hentai,ova,2.0,7.13,3518,2-12
15841,tsuntsunmaidwaeroerodesu,hentai,ova,2.0,7.13,5384,2-12
1787,vipergts,"demons, hentai",ova,3.0,7.13,7314,2-12
16638,faultservicearatanarurival,"hentai, school",ova,1.0,7.12,4762,1
33231,fellahamelips,hentai,ova,,7.1,1663,
28961,idolsister,"harem, hentai",ova,1.0,7.12,4286,1
6465,kangokusenkan,hentai,ova,4.0,7.12,4719,2-12
32620,koinakakoinakadehatsukoixnakadashisexuallifetheanimation,hentai,ova,1.0,7.12,2561,1
17867,nukidokitenshitoakumanosakuseibattle,hentai,ova,2.0,7.12,4007,2-12
9435,anejiru2theanimationshirakawasanshimainiomakase,hentai,ova,2.0,7.11,6096,2-12
5315,eromangamitainakoishiyoletsfallinlovetheeromanga,hentai,ova,2.0,7.11,3493,2-12
31788,eromangahmomangamostepup,hentai,ova,,7.11,2967,
6590,makaikishiingrid,"demons, fantasy, hentai, martial arts",ova,4.0,7.11,5068,2-12
18693,teniohaonnanokodattehontowaecchidayo,hentai,ova,2.0,7.1,3727,2-12
4763,tsumashibori,"hentai, romance",ova,2.0,7.11,4230,2-12
21925,chichiirotoiki,hentai,ova,2.0,7.1,4124,2-12
23479,itadakiseiekispecial,hentai,special,1.0,7.1,2815,1
10106,sweethomehnaoneesanwasukidesuka,"harem, hentai",ova,3.0,7.1,4175,2-12
5194,aneimo,hentai,ova,2.0,7.09,7244,2-12
10694,bloodsinrakunoketsuzoku2,hentai,ova,2.0,7.09,7086,2-12
3771,neechantoshiyouyo,hentai,ova,5.0,7.09,6171,2-12
2446,nikuyometakayanagikenohitobito,hentai,ova,4.0,7.09,3316,2-12
4358,aniyomewaijippari,hentai,ova,2.0,7.08,7882,2-12
16914,chushiteagechauoshikakeoneesannoseikouchiryou,hentai,ova,2.0,7.08,3659,2-12
29807,honoonoharamasepaidolmystargakuenztheanimation,hentai,ova,1.0,7.08,2254,1
11321,neesummer,hentai,ova,2.0,7.08,7929,2-12
20849,onichichi2revenge,hentai,ova,2.0,7.08,6423,2-12
32518,shoujokarashoujoe,hentai,ova,,7.08,1964,
6194,strettatheanimation,hentai,ova,2.0,7.08,5625,2-12
8039,oppainoouja48,hentai,ova,2.0,7.07,3815,2-12
10280,uchuukaizokusaraspecial,"hentai, sci-fi",special,1.0,7.07,2441,1
5902,hyakujitsunobara,"drama, yaoi",ova,2.0,7.06,17362,2-12
32063,kyonyuuhitozumaonnakyoushisaimin,hentai,ova,,7.06,2045,
741,sensitivepornograph,"comedy, drama, hentai, romance, yaoi",ova,1.0,7.06,27518,1
13595,sukidesukidesukidetheanimation,hentai,ova,2.0,7.06,5108,2-12
19859,yokujoubazookatheanimation,hentai,ova,1.0,7.06,2361,1
29809,3pingloversippunisainosekaieyoukosotheanimation,hentai,ova,1.0,7.05,3541,1
13219,himesamagentei,hentai,ova,2.0,7.05,4132,2-12
12959,ojousamayomeirikousou,hentai,ova,2.0,7.05,3853,2-12
31810,amakano,hentai,ova,,7.04,2695,
21001,dekakuteecchinaorenoane,hentai,ova,1.0,7.04,3843,1
2432,discipline,"hentai, school",ova,6.0,7.04,15917,2-12
17745,kakushidere,hentai,ova,3.0,7.04,3528,2-12
3992,himekishililia,"demons, fantasy, hentai, horror, magic, supernatural",ova,6.0,7.02,5445,2-12
3375,kirepapa,"comedy, drama, romance, yaoi",ova,2.0,7.02,30628,2-12
2433,lingeries,hentai,ova,3.0,7.02,4344,2-12
3970,sentakuyashinchan,hentai,ova,2.0,7.02,5039,2-12
3479,taimaninasagi,"action, demons, hentai, martial arts, supernatural",ova,4.0,7.02,7603,2-12
30898,tsunpri,hentai,ova,1.0,7.02,2362,1
2852,accelerandodatenshitachinosasayaki,hentai,ova,4.0,7.0,7484,2-12
5719,sexpistols,"comedy, drama, supernatural, yaoi",ova,2.0,7.0,15885,2-12
10488,shockingpink,"harem, hentai",ova,2.0,7.0,3877,2-12
21363,tokubetsujugyou3slgtheanimation,hentai,ova,2.0,7.0,2601,2-12
5464,cafejunkie,hentai,ova,2.0,6.99,7889,2-12
2136,frontinnocentmouhitotsunoladyinnocent,hentai,ova,1.0,6.99,7713,1
747,haruwodaiteita,"drama, romance, yaoi",ova,2.0,6.99,15269,2-12
19631,tayutayu,"harem, hentai, romance",ova,4.0,6.99,3579,2-12
5762,15bishoujohyouryuuki,"comedy, harem, hentai",ova,3.0,6.98,11680,2-12
16642,anekoisukikiraidaisuki,hentai,ova,2.0,6.98,4115,2-12
4600,anekimysweeteldersistertheanimation,hentai,ova,4.0,6.98,6101,2-12
31118,demonbustersecchinaecchinademontaijitheanimation,"demons, harem, hentai, school, supernatural",ova,1.0,6.98,2713,1
12997,pleaseme,hentai,ova,2.0,6.98,8152,2-12
5784,ainokusabi2012,"drama, romance, sci-fi, yaoi",ova,4.0,6.97,17943,2-12
2873,bibleblackonlyversion,hentai,ova,2.0,6.97,10176,2-12
7178,tonysheroineserieskanojowahanayomekouhoseicinderellacollection,hentai,ova,2.0,6.97,3550,2-12
2866,aneharamix,hentai,ova,4.0,6.96,7712,2-12
22347,pandratheanimationshirokiyokuboukuronokibou,"demons, fantasy, hentai, supernatural",ova,2.0,6.96,2889,2-12
1401,bibleblacknewtestament,hentai,ova,6.0,6.95,14097,2-12
2396,milkjunkieshimaihen,hentai,ova,4.0,6.95,5508,2-12
3941,rensabyoutou,hentai,ova,2.0,6.95,2550,2-12
4360,uchuukaizokusara,"hentai, sci-fi, supernatural",ova,4.0,6.95,4777,2-12
21069,amaneetomodachinchidekonnakotoninarunante,hentai,ova,1.0,6.94,3054,1
734,kizunakoinokarasawagi,"drama, romance, yaoi",ova,1.0,6.94,4127,1
16189,miboujinnikkiakogarenoanohitotohitotsuyanenoshita,hentai,ova,1.0,6.94,3000,1
9308,onichichi2,hentai,ova,2.0,6.94,11092,2-12
28309,onichichi2harvest,hentai,ova,1.0,6.94,4310,1
17537,ryouseibaigakuenbishoujoseisaihiroku,hentai,ova,2.0,6.94,2898,2-12
14379,shoujoxshoujoxshoujotheanimation,"harem, hentai",ova,2.0,6.94,3505,2-12
33962,shoujotachinosadismtheanimation,hentai,ova,,6.94,1247,
24377,spocon,hentai,ova,2.0,6.93,2846,2-12
5172,loveselectiontheanimation,hentai,ova,2.0,6.92,3780,2-12
25923,oppaigakuenmarchingbandbu,hentai,ova,1.0,6.92,2364,1
11067,oppaiheartkanojowakedamonohatsujouki,hentai,ova,2.0,6.92,4072,2-12
33981,prettyxcation2theanimation,hentai,ova,,6.91,939,
10458,ransemhakudakudelmotsumanomiiratori,hentai,ova,2.0,6.92,4192,2-12
13785,uhourenka,hentai,ova,2.0,6.92,4873,2-12
11065,shoukoujotheanimation,hentai,ova,2.0,6.9,4313,2-12
203,wordsworth,"adventure, demons, fantasy, hentai, magic",ova,5.0,6.9,5080,2-12
6892,yokorenboimmoralmother,hentai,ova,2.0,6.9,3890,2-12
4010,alignmentyouyoutheanimation,"demons, hentai, school, supernatural",ova,2.0,6.89,6951,2-12
31117,anokotoiikoto,hentai,ova,2.0,6.89,2714,2-12
972,bibleblackgaiden,"hentai, supernatural",ova,2.0,6.89,14478,2-12
12055,brandish,"hentai, supernatural",ova,2.0,6.89,6742,2-12
32895,chijokunoseifuku,hentai,ova,,6.89,1927,
24911,kyonyuutrytankishuuchuuchichimomilesson,hentai,ova,1.0,6.89,1930,1
14539,love2quad,hentai,ova,2.0,6.89,4931,2-12
4473,shoujosect,"comedy, hentai, romance, yuri",ova,3.0,6.89,16527,2-12
10827,wizardgirlambitious,"fantasy, hentai",ova,1.0,6.89,6007,1
6690,anatadakekonbanwa,hentai,ova,5.0,6.88,3338,2-12
